coffee_shop_name,num_rating
Epoch Coffee ,3
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,5
Epoch Coffee ,1
Epoch Coffee ,5
Epoch Coffee ,2
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,5
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,4
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,4
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,3
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,5
Apanas Coffee & Beer ,5
Epoch Coffee ,5
Epoch Coffee ,3
Epoch Coffee ,3
Epoch Coffee ,4
Epoch Coffee ,3
Epoch Coffee ,5
Epoch Coffee ,2
Epoch Coffee ,5
Epoch Coffee ,3
Epoch Coffee ,2
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,3
Epoch Coffee ,4
Epoch Coffee ,2
Epoch Coffee ,5
Epoch Coffee ,5
Epoch Coffee ,5
Epoch Coffee ,3
Epoch Coffee ,4
Epoch Coffee ,3
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,2
Epoch Coffee ,2
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,2
Epoch Coffee ,4
Epoch Coffee ,3
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,3
Epoch Coffee ,3
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,2
Epoch Coffee ,3
Epoch Coffee ,5
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,1
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,1
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,1
Epoch Coffee ,5
Epoch Coffee ,5
Epoch Coffee ,5
Epoch Coffee ,2
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,3
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,3
Epoch Coffee ,4
Epoch Coffee ,2
Epoch Coffee ,3
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,2
Epoch Coffee ,5
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,1
Epoch Coffee ,2
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,4
Epoch Coffee ,5
Epoch Coffee ,4
Epoch Coffee ,1
Epoch Coffee ,5
Epoch Coffee ,2
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,4
The Factory - Cafe With a Soul ,4
The Factory - Cafe With a Soul ,2
The Factory - Cafe With a Soul ,4
The Factory - Cafe With a Soul ,4
The Factory - Cafe With a Soul ,4
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,3
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,4
The Factory - Cafe With a Soul ,3
The Factory - Cafe With a Soul ,3
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,4
The Factory - Cafe With a Soul ,4
The Factory - Cafe With a Soul ,4
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,4
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,1
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,4
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,3
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,4
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,1
The Factory - Cafe With a Soul ,2
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,3
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,2
The Factory - Cafe With a Soul ,5
The Factory - Cafe With a Soul ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,3
Houndstooth Coffee ,4
Houndstooth Coffee ,3
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,4
Houndstooth Coffee ,4
Houndstooth Coffee ,4
Houndstooth Coffee ,4
Houndstooth Coffee ,4
Houndstooth Coffee ,4
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,2
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,3
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,4
Houndstooth Coffee ,4
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,3
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,2
Houndstooth Coffee ,5
Houndstooth Coffee ,1
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,3
Houndstooth Coffee ,3
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,1
Houndstooth Coffee ,4
Houndstooth Coffee ,4
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,3
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,1
Houndstooth Coffee ,3
Houndstooth Coffee ,5
Houndstooth Coffee ,3
Houndstooth Coffee ,3
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Houndstooth Coffee ,5
Houndstooth Coffee ,4
Houndstooth Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,4
Flat Track Coffee ,4
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,4
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,3
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,4
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,4
Flat Track Coffee ,4
Flat Track Coffee ,5
Flat Track Coffee ,4
Flat Track Coffee ,5
Flat Track Coffee ,4
Flat Track Coffee ,4
Flat Track Coffee ,5
Flat Track Coffee ,4
Flat Track Coffee ,4
Flat Track Coffee ,4
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,3
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,4
Flat Track Coffee ,4
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,4
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,4
Flat Track Coffee ,5
Flat Track Coffee ,2
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,2
Flat Track Coffee ,4
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Flat Track Coffee ,5
Mary's Cafe ,5
Mary's Cafe ,3
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,3
Mary's Cafe ,2
Mary's Cafe ,4
Mary's Cafe ,3
Mary's Cafe ,4
Mary's Cafe ,5
Mary's Cafe ,1
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,4
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,4
Mary's Cafe ,5
Mary's Cafe ,4
Mary's Cafe ,4
Mary's Cafe ,4
Mary's Cafe ,5
Mary's Cafe ,2
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,4
Mary's Cafe ,4
Mary's Cafe ,4
Mary's Cafe ,5
Mary's Cafe ,4
Mary's Cafe ,4
Mary's Cafe ,4
Mary's Cafe ,4
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,3
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,4
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,2
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,4
Mary's Cafe ,5
Mary's Cafe ,4
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,4
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,4
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,1
Mary's Cafe ,3
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,2
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,4
Mary's Cafe ,2
Mary's Cafe ,5
Mary's Cafe ,1
Mary's Cafe ,5
Mary's Cafe ,4
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,5
Mary's Cafe ,1
Mary's Cafe ,5
Mary's Cafe ,3
Mary's Cafe ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,3
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,3
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,4
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,4
Anderson's Coffee Company ,4
Anderson's Coffee Company ,1
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,4
Anderson's Coffee Company ,4
Anderson's Coffee Company ,3
Anderson's Coffee Company ,4
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,4
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,1
Anderson's Coffee Company ,5
Anderson's Coffee Company ,4
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,4
Anderson's Coffee Company ,5
Anderson's Coffee Company ,2
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,4
Anderson's Coffee Company ,5
Anderson's Coffee Company ,3
Anderson's Coffee Company ,4
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,4
Anderson's Coffee Company ,5
Anderson's Coffee Company ,4
Anderson's Coffee Company ,3
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,5
Anderson's Coffee Company ,2
Anderson's Coffee Company ,4
Anderson's Coffee Company ,5
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,3
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,2
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,3
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,2
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,2
Caffe Medici ,3
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,2
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,1
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,2
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,3
Caffe Medici ,5
Caffe Medici ,3
Caffe Medici ,5
Caffe Medici ,1
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,3
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,3
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,3
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,3
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,3
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,3
Caffe Medici ,3
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,4
Caffe Medici ,5
Caffe Medici ,3
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,5
Caffe Medici ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,1
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,5
Flightpath Coffeehouse ,4
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,3
Flightpath Coffeehouse ,2
Flightpath Coffeehouse ,4
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,1
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,1
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,4
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,5
Third Coast Coffee Roasting Company ,4
Third Coast Coffee Roasting Company ,5
Bennu Coffee ,5
Bennu Coffee ,4
Bennu Coffee ,4
Bennu Coffee ,2
Bennu Coffee ,5
Bennu Coffee ,1
Bennu Coffee ,4
Bennu Coffee ,5
Bennu Coffee ,4
Bennu Coffee ,4
Bennu Coffee ,4
Bennu Coffee ,4
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,3
Bennu Coffee ,4
Bennu Coffee ,5
Bennu Coffee ,4
Bennu Coffee ,5
Bennu Coffee ,4
Bennu Coffee ,4
Bennu Coffee ,2
Bennu Coffee ,4
Bennu Coffee ,3
Bennu Coffee ,4
Bennu Coffee ,5
Bennu Coffee ,3
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,3
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,2
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,4
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,2
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,1
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,3
Bennu Coffee ,5
Bennu Coffee ,4
Bennu Coffee ,4
Bennu Coffee ,5
Bennu Coffee ,4
Bennu Coffee ,4
Bennu Coffee ,4
Bennu Coffee ,3
Bennu Coffee ,4
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,2
Bennu Coffee ,4
Bennu Coffee ,3
Bennu Coffee ,4
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,4
Bennu Coffee ,2
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,3
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,4
Bennu Coffee ,4
Bennu Coffee ,1
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,5
Bennu Coffee ,3
Bennu Coffee ,4
Bennu Coffee ,5
Bennu Coffee ,4
Bennu Coffee ,5
Bennu Coffee ,1
Bennu Coffee ,4
Bennu Coffee ,4
Bennu Coffee ,4
Bennu Coffee ,4
Bennu Coffee ,2
Bennu Coffee ,5
Bennu Coffee ,4
Dolce Neve ,5
Dolce Neve ,3
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,4
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,4
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,4
Dolce Neve ,3
Dolce Neve ,4
Dolce Neve ,4
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,3
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,3
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,4
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,2
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,4
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,5
Dolce Neve ,4
Dolce Neve ,1
Dolce Neve ,5
Dolce Neve ,5
Thunderbird Coffee ,4
Thunderbird Coffee ,4
Thunderbird Coffee ,4
Thunderbird Coffee ,4
Thunderbird Coffee ,5
Thunderbird Coffee ,4
Thunderbird Coffee ,4
Thunderbird Coffee ,2
Thunderbird Coffee ,4
Thunderbird Coffee ,4
Thunderbird Coffee ,4
Thunderbird Coffee ,4
Thunderbird Coffee ,4
Thunderbird Coffee ,5
Thunderbird Coffee ,5
Thunderbird Coffee ,2
