loser_age,loser_id,loser_name,loser_rank,winner_age,winner_id,winner_name,winner_rank
21.9137577,200068,Lilia Osterloh,93,27.36481862,200059,Ruxandra Dragomir Ilie,22
26.57084189,200020,Lisa Raymond,26,28.88980151,200116,Natalia Zvereva,30
25.94661191,200051,Irina Spirlea,37,23.74264203,200128,Lindsay Davenport,2
24.67077344,200085,Ai Sugiyama,20,19.43052704,200001,Martina Hingis,1
21.28678987,200732,Magdalena Grzybowska,170,23.9890486,200032,Barbara Schett,11
21.04859685,200072,Cara Black,51,27.87132101,200037,Sabine Appelmans,27
21.22655715,200067,Patty Schnyder,24,26.2587269,200652,Monica Seles,8
24.95550992,200010,Rita Grande,70,18.4421629,200033,Serena Williams,4
23.56194387,200063,Tatiana Panova,42,16.74469541,200079,Kim Clijsters,33
17.99315537,200002,Mirjana Lucic,47,24.49281314,200048,Elena Likhovtseva,18
22.10814511,200125,Corina Morariu,35,25.13894593,200096,Mary Pierce,6
18.74606434,200113,Anna Kournikova,9,21.03764545,200109,Nathalie Dechy,23
21.01574264,200027,Magui Serna,46,18.39014374,200108,Elena Dementieva,59
27.92334018,200016,Sandrine Testud,13,24.04654346,200039,Chanda Rubin,29
32.38603696,200097,Nathalie Tauziat,5,26.5927447,200006,Karina Habsudova,67
16.90075291,200120,Jelena Dokic,45,27.88774812,200049,Conchita Martinez,7
23.65776865,200022,Emmanuelle Gagliardi,60,26.7652293,200080,Dominique Monami,21
27.36481862,200059,Ruxandra Dragomir Ilie,22,29.48665298,200112,Julie Halard Decugis,10
28.88980151,200116,Natalia Zvereva,30,23.74264203,200128,Lindsay Davenport,2
23.9890486,200032,Barbara Schett,11,19.43052704,200001,Martina Hingis,1
27.87132101,200037,Sabine Appelmans,27,26.2587269,200652,Monica Seles,8
16.74469541,200079,Kim Clijsters,33,18.4421629,200033,Serena Williams,4
24.49281314,200048,Elena Likhovtseva,18,25.13894593,200096,Mary Pierce,6
21.03764545,200109,Nathalie Dechy,23,18.39014374,200108,Elena Dementieva,59
26.5927447,200006,Karina Habsudova,67,24.04654346,200039,Chanda Rubin,29
26.7652293,200080,Dominique Monami,21,27.88774812,200049,Conchita Martinez,7
29.48665298,200112,Julie Halard Decugis,10,23.74264203,200128,Lindsay Davenport,2
26.2587269,200652,Monica Seles,8,19.43052704,200001,Martina Hingis,1
18.4421629,200033,Serena Williams,4,25.13894593,200096,Mary Pierce,6
24.04654346,200039,Chanda Rubin,29,18.39014374,200108,Elena Dementieva,59
27.88774812,200049,Conchita Martinez,7,23.74264203,200128,Lindsay Davenport,2
25.13894593,200096,Mary Pierce,6,19.43052704,200001,Martina Hingis,1
18.39014374,200108,Elena Dementieva,59,23.74264203,200128,Lindsay Davenport,2
19.43052704,200001,Martina Hingis,1,23.74264203,200128,Lindsay Davenport,2
21.86721424,200050,Sandra Kleinova,79,28.99931554,200028,Maureen Drake,80
17.78781656,201285,Melissa Middleton,326,22.97604381,200062,Kristina Brandi,42
23.16769336,200121,Alina Jidkova,99,22.82272416,200009,Tamarine Tanasugarn,62
23.91512663,200071,Lenka Nemeckova,120,23.73169062,200088,Adriana Gersi,73
21.32511978,200732,Magdalena Grzybowska,144,21.10609172,200767,Holly Parkinson,100
20.13689254,200123,Marlene Weingartner,106,17.03216975,201083,Daja Bedanova,167
23.67419576,200745,Andrea Glass,136,22.0971937,200119,Rita Kuti Kis,54
28.94455852,200606,Nana Smith,149,16.93908282,200120,Jelena Dokic,44
20.38056126,200052,Olga Barabanschikova,71,22.81724846,200045,Tara Snyder,83
26.54346338,200682,Joannette Kruger,107,26.63107461,200006,Karina Habsudova,52
23.90417522,200099,Sonya Jeyaseelan,74,24.62149213,200106,Angeles Montolio,58
26.2587269,200082,Kristie Boogert,66,21.19370294,201284,Tatiana Poutchek,129
25.03764545,200053,Lubomira Bacheva,76,19.10472279,200766,Jennifer Hopkins,124
19.02258727,200011,Katarina Srebotnik,59,25.98494182,200051,Irina Spirlea,37
24.79945243,200706,Catalina Cristea,113,21.11156742,200044,Denisa Chladkova,38
23.80287474,201087,Mashona Washington,126,21.95208761,200068,Lilia Osterloh,91
24.99383984,200010,Rita Grande,69,24.96919918,200086,Magdalena Maleeva,61
21.62354552,200114,Patricia Wartusch,67,27.43052704,200057,Erika De Lone,70
23.73990418,200107,Paola Suarez,57,21.98220397,200093,Amelie Cocheteux,77
29.58247776,200042,Els Callens,87,20.1615332,200115,Brie Rippner,142
22.6036961,200723,Iva Majoli,197,21.19917864,200110,Fabiola Zuluaga,56
25.77960301,200012,Jana Nejedly,81,27.04175222,200036,Nicole Pratt,53
24.76112252,200084,Asa Svensson,60,21.08692676,200072,Cara Black,48
16.90896646,201290,Daniela Hantuchova,157,18.42847365,200108,Elena Dementieva,39
21.05407255,200027,Magui Serna,47,17.78234086,200069,Nadia Petrova,75
19.26078029,200083,Alexandra Stevenson,40,18.69952088,200772,Anastasia Myskina,65
26.23956194,200061,Gala Leon Garcia,49,27.89596167,200700,Silvia Farina Elia,36
24.15331964,200774,Vanessa Webb,117,25.51950719,200066,Cristina Torrens Valero,51
28.77207392,200026,Florencia Labat,90,22.36550308,200035,Maria Sanchez Lorenzo,72
23.69609856,200022,Emmanuelle Gagliardi,55,23.60027379,200063,Tatiana Panova,43
23.67693361,200040,Anna Smashnova,41,19.08008214,200122,Tina Pisnik,78
18.03148528,200002,Mirjana Lucic,50,24.42436687,200124,Anne Kremer,35
28.99931554,200028,Maureen Drake,80,19.46885695,200001,Martina Hingis,1
22.97604381,200062,Kristina Brandi,42,20.65708419,200070,Anne Gaelle Sidot,31
22.82272416,200009,Tamarine Tanasugarn,62,16.78302533,200079,Kim Clijsters,30
24.02737851,200032,Barbara Schett,12,23.73169062,200088,Adriana Gersi,73
21.10609172,200767,Holly Parkinson,100,26.80355921,200080,Dominique Monami,18
17.03216975,201083,Daja Bedanova,167,28.41067762,200064,Amanda Coetzer,20
22.0971937,200119,Rita Kuti Kis,54,21.26488706,200067,Patty Schnyder,25
16.93908282,200120,Jelena Dokic,44,27.92607803,200049,Conchita Martinez,7
22.81724846,200045,Tara Snyder,83,32.42436687,200097,Nathalie Tauziat,5
26.63107461,200006,Karina Habsudova,52,21.07597536,200109,Nathalie Dechy,23
24.62149213,200106,Angeles Montolio,58,27.49897331,200041,Amy Frazier,21
21.19370294,201284,Tatiana Poutchek,129,25.29226557,200081,Anke Huber,16
19.10472279,200766,Jennifer Hopkins,124,18.78439425,200113,Anna Kournikova,10
25.98494182,200051,Irina Spirlea,37,28.92813142,200116,Natalia Zvereva,33
21.11156742,200044,Denisa Chladkova,38,26.6091718,200020,Lisa Raymond,28
21.95208761,200068,Lilia Osterloh,91,26.29705681,200652,Monica Seles,8
24.96919918,200086,Magdalena Maleeva,61,18.48049281,200033,Serena Williams,6
27.43052704,200057,Erika De Lone,70,24.70910335,200085,Ai Sugiyama,19
21.98220397,200093,Amelie Cocheteux,77,24.08487337,200039,Chanda Rubin,26
20.1615332,200115,Brie Rippner,142,23.97535934,200077,Jennifer Capriati,14
21.19917864,200110,Fabiola Zuluaga,56,27.96167009,200016,Sandrine Testud,13
27.04175222,200036,Nicole Pratt,53,22.66666667,200054,Sylvia Plischke,29
21.08692676,200072,Cara Black,48,24.3504449,200127,Sarah Pitkowski Malcor,34
25.17727584,200096,Mary Pierce,4,18.42847365,200108,Elena Dementieva,39
29.52498289,200112,Julie Halard Decugis,9,17.78234086,200069,Nadia Petrova,75
22.14647502,200125,Corina Morariu,32,18.69952088,200772,Anastasia Myskina,65
27.89596167,200700,Silvia Farina Elia,36,27.90965092,200037,Sabine Appelmans,27
25.51950719,200066,Cristina Torrens Valero,51,28.25462012,200017,Arantxa Sanchez Vicario,11
22.36550308,200035,Maria Sanchez Lorenzo,72,24.53114305,200048,Elena Likhovtseva,17
23.60027379,200063,Tatiana Panova,43,27.40314853,200059,Ruxandra Dragomir Ilie,22
19.08008214,200122,Tina Pisnik,78,22.17932923,200007,Silvija Talaja,24
24.42436687,200124,Anne Kremer,35,23.78097194,200128,Lindsay Davenport,2
20.65708419,200070,Anne Gaelle Sidot,31,19.46885695,200001,Martina Hingis,1
23.73169062,200088,Adriana Gersi,73,16.78302533,200079,Kim Clijsters,30
26.80355921,200080,Dominique Monami,18,28.41067762,200064,Amanda Coetzer,20
21.26488706,200067,Patty Schnyder,25,27.92607803,200049,Conchita Martinez,7
32.42436687,200097,Nathalie Tauziat,5,21.07597536,200109,Nathalie Dechy,23
25.29226557,200081,Anke Huber,16,27.49897331,200041,Amy Frazier,21
28.92813142,200116,Natalia Zvereva,33,18.78439425,200113,Anna Kournikova,10
26.6091718,200020,Lisa Raymond,28,26.29705681,200652,Monica Seles,8
24.70910335,200085,Ai Sugiyama,19,18.48049281,200033,Serena Williams,6
24.08487337,200039,Chanda Rubin,26,23.97535934,200077,Jennifer Capriati,14
22.66666667,200054,Sylvia Plischke,29,27.96167009,200016,Sandrine Testud,13
24.3504449,200127,Sarah Pitkowski Malcor,34,18.42847365,200108,Elena Dementieva,39
18.69952088,200772,Anastasia Myskina,65,17.78234086,200069,Nadia Petrova,75
28.25462012,200017,Arantxa Sanchez Vicario,11,27.90965092,200037,Sabine Appelmans,27
27.40314853,200059,Ruxandra Dragomir Ilie,22,24.53114305,200048,Elena Likhovtseva,17
22.17932923,200007,Silvija Talaja,24,23.78097194,200128,Lindsay Davenport,2
16.78302533,200079,Kim Clijsters,30,19.46885695,200001,Martina Hingis,1
27.92607803,200049,Conchita Martinez,7,28.41067762,200064,Amanda Coetzer,20
21.07597536,200109,Nathalie Dechy,23,27.49897331,200041,Amy Frazier,21
18.78439425,200113,Anna Kournikova,10,26.29705681,200652,Monica Seles,8
18.48049281,200033,Serena Williams,6,23.97535934,200077,Jennifer Capriati,14
18.42847365,200108,Elena Dementieva,39,27.96167009,200016,Sandrine Testud,13
27.90965092,200037,Sabine Appelmans,27,17.78234086,200069,Nadia Petrova,75
24.53114305,200048,Elena Likhovtseva,17,23.78097194,200128,Lindsay Davenport,2
28.41067762,200064,Amanda Coetzer,20,19.46885695,200001,Martina Hingis,1
27.49897331,200041,Amy Frazier,21,26.29705681,200652,Monica Seles,8
23.97535934,200077,Jennifer Capriati,14,27.96167009,200016,Sandrine Testud,13
17.78234086,200069,Nadia Petrova,75,23.78097194,200128,Lindsay Davenport,2
26.29705681,200652,Monica Seles,8,19.46885695,200001,Martina Hingis,1
27.96167009,200016,Sandrine Testud,13,23.78097194,200128,Lindsay Davenport,2
23.78097194,200128,Lindsay Davenport,2,19.46885695,200001,Martina Hingis,1
19.01163587,200056,Jelena Kostanic Tosic,83,23.80013689,200101,Jana Kandarr,88
22.97330595,200054,Sylvia Plischke,56,26.85010267,200682,Joannette Kruger,64
19.69609856,201084,Nadejda Ostrovskaya,110,24.04654346,200107,Paola Suarez,46
25.06776181,200084,Asa Svensson,40,27.20876112,200094,Barbara Rittner,124
25.82614648,200066,Cristina Torrens Valero,74,25.27583847,200086,Magdalena Maleeva,57
27.36755647,202068,Petra Raclavska,253,26.93771389,200006,Karina Habsudova,70
19.38672142,200122,Tina Pisnik,62,24.92813142,200106,Angeles Montolio,50
25.00479124,200117,Kveta Peschke,43,29.23477071,200116,Natalia Zvereva,59
25.10609172,200706,Catalina Cristea,94,20.73648186,200025,Ludmila Cervanova,131
21.41820671,200044,Denisa Chladkova,38,24.03832991,200088,Adriana Gersi,75
21.15263518,200776,Angelika Bachmann,139,26.54620123,200061,Gala Leon Garcia,36
21.9301848,200114,Patricia Wartusch,69,22.17385353,200050,Sandra Kleinova,106
20.20260096,201446,Sybille Bammer,220,23.98083504,200745,Andrea Glass,208
23.80013689,200101,Jana Kandarr,88,24.3340178,200032,Barbara Schett,19
24.04654346,200107,Paola Suarez,46,26.85010267,200682,Joannette Kruger,64
27.20876112,200094,Barbara Rittner,124,25.27583847,200086,Magdalena Maleeva,57
26.93771389,200006,Karina Habsudova,70,24.92813142,200106,Angeles Montolio,50
20.47091034,201815,Petra Rampre,190,29.23477071,200116,Natalia Zvereva,59
20.73648186,200025,Ludmila Cervanova,131,24.03832991,200088,Adriana Gersi,75
22.17385353,200050,Sandra Kleinova,106,26.54620123,200061,Gala Leon Garcia,36
23.98083504,200745,Andrea Glass,208,21.57152635,200067,Patty Schnyder,32
26.85010267,200682,Joannette Kruger,64,24.3340178,200032,Barbara Schett,19
25.27583847,200086,Magdalena Maleeva,57,24.92813142,200106,Angeles Montolio,50
29.23477071,200116,Natalia Zvereva,59,24.03832991,200088,Adriana Gersi,75
26.54620123,200061,Gala Leon Garcia,36,21.57152635,200067,Patty Schnyder,32
24.92813142,200106,Angeles Montolio,50,24.3340178,200032,Barbara Schett,19
24.03832991,200088,Adriana Gersi,75,21.57152635,200067,Patty Schnyder,32
21.57152635,200067,Patty Schnyder,32,24.3340178,200032,Barbara Schett,19
25.65092402,200671,Meike Babel,428,27.12936345,200080,Dominique Monami,16
18.40930869,201079,Hannah Collin,346,17.96303901,201286,Anabel Medina Garrigues,178
20.7063655,200052,Olga Barabanschikova,67,23.39493498,200720,Dally Randriantefy,262
21.10609172,200104,Emilie Loit,116,21.3798768,200027,Magui Serna,30
24.42984257,200100,Amanda Hopmans,80,18.12731006,200003,Justine Henin,81
15.65229295,202070,Scarlett Werner,686,21.94934976,200114,Patricia Wartusch,70
22.42299795,200119,Rita Kuti Kis,51,29.908282,200042,Els Callens,89
26.00958248,200047,Pavlina Nola,97,24.00273785,200040,Anna Smashnova,49
24,200745,Andrea Glass,190,24.02190281,200022,Emmanuelle Gagliardi,82
22.29431896,200030,Miroslava Vavrinec,103,26.15468857,200087,Seda Noorlander,144
25.84531143,200066,Cristina Torrens Valero,79,24.67624914,200127,Sarah Pitkowski Malcor,45
19.6550308,201292,Martina Sucha,134,17.50034223,200777,Marta Marrero,64
27.22792608,200094,Barbara Rittner,121,24.49555099,200076,Laurence Courtois,132
18.52429843,201204,Iroda Tulyaganova,110,20.46269678,200123,Marlene Weingartner,120
22.24503765,200769,Giulia Casoni,99,28.23545517,200037,Sabine Appelmans,26
17.96303901,201286,Anabel Medina Garrigues,178,27.12936345,200080,Dominique Monami,16
22.19301848,200050,Sandra Kleinova,100,23.39493498,200720,Dally Randriantefy,262
18.12731006,200003,Justine Henin,81,21.3798768,200027,Magui Serna,30
29.908282,200042,Els Callens,89,21.94934976,200114,Patricia Wartusch,70
24.02190281,200022,Emmanuelle Gagliardi,82,24.00273785,200040,Anna Smashnova,49
26.15468857,200087,Seda Noorlander,144,24.67624914,200127,Sarah Pitkowski Malcor,45
24.49555099,200076,Laurence Courtois,132,17.50034223,200777,Marta Marrero,64
20.46269678,200123,Marlene Weingartner,120,28.23545517,200037,Sabine Appelmans,26
23.39493498,200720,Dally Randriantefy,262,27.12936345,200080,Dominique Monami,16
21.94934976,200114,Patricia Wartusch,70,21.3798768,200027,Magui Serna,30
24.67624914,200127,Sarah Pitkowski Malcor,45,24.00273785,200040,Anna Smashnova,49
28.23545517,200037,Sabine Appelmans,26,17.50034223,200777,Marta Marrero,64
21.3798768,200027,Magui Serna,30,27.12936345,200080,Dominique Monami,16
17.50034223,200777,Marta Marrero,64,24.00273785,200040,Anna Smashnova,49
27.12936345,200080,Dominique Monami,16,24.00273785,200040,Anna Smashnova,49
24.10677618,200101,Jana Kandarr,62,22.75975359,200125,Corina Morariu,58
29.91649555,200653,Yayuk Basuki,295,21.87542779,200098,Henrieta Nagyova,61
26.66940452,200075,Jing Qian Yi,93,25.3744011,200084,Asa Svensson,45
18.25051335,201286,Anabel Medina Garrigues,118,23.43600274,200009,Tamarine Tanasugarn,32
19.51266256,201295,Wynne Prakusya,112,23.24709103,202071,Dragana Zaric,209
27.8275154,200658,Fang Li,519,22.48049281,200050,Sandra Kleinova,110
23.27994524,200054,Sylvia Plischke,54,27.15674196,200682,Joannette Kruger,55
19.63586585,200011,Katarina Srebotnik,123,24.21355236,200063,Tatiana Panova,42
24.19164956,201075,Liezel Huber,627,26.39288159,200012,Jana Nejedly,68
22.23682409,200114,Patricia Wartusch,90,19.03353867,202072,Tina Hergold,165
25.03764545,200124,Anne Kremer,37,19.94250513,201292,Martina Sucha,127
19.31279945,200772,Anastasia Myskina,50,26.29705681,200047,Pavlina Nola,87
24.3449692,200088,Adriana Gersi,66,18.81177276,201204,Iroda Tulyaganova,79
28.50924025,200700,Silvia Farina Elia,74,23.21697467,200723,Iva Majoli,125
22.7926078,200007,Silvija Talaja,23,22.75975359,200125,Corina Morariu,58
25.3744011,200084,Asa Svensson,45,21.87542779,200098,Henrieta Nagyova,61
23.24709103,202071,Dragana Zaric,209,23.43600274,200009,Tamarine Tanasugarn,32
22.48049281,200050,Sandra Kleinova,110,27.15674196,200682,Joannette Kruger,55
26.39288159,200012,Jana Nejedly,68,24.21355236,200063,Tatiana Panova,42
19.03353867,202072,Tina Hergold,165,19.94250513,201292,Martina Sucha,127
18.81177276,201204,Iroda Tulyaganova,79,26.29705681,200047,Pavlina Nola,87
17.5523614,200120,Jelena Dokic,28,23.21697467,200723,Iva Majoli,125
22.75975359,200125,Corina Morariu,58,21.87542779,200098,Henrieta Nagyova,61
27.15674196,200682,Joannette Kruger,55,23.43600274,200009,Tamarine Tanasugarn,32
19.94250513,201292,Martina Sucha,127,24.21355236,200063,Tatiana Panova,42
26.29705681,200047,Pavlina Nola,87,23.21697467,200723,Iva Majoli,125
23.43600274,200009,Tamarine Tanasugarn,32,21.87542779,200098,Henrieta Nagyova,61
24.21355236,200063,Tatiana Panova,42,23.21697467,200723,Iva Majoli,125
23.21697467,200723,Iva Majoli,125,21.87542779,200098,Henrieta Nagyova,61
28.0164271,200059,Ruxandra Dragomir Ilie,48,24.21355236,200063,Tatiana Panova,42
24.29021218,200040,Anna Smashnova,49,21.724846,200044,Denisa Chladkova,52
20.20260096,200092,Sandra Nacuk,101,24.64065708,200032,Barbara Schett,22
28.5229295,200037,Sabine Appelmans,44,23.21697467,200723,Iva Majoli,125
26.85284052,200061,Gala Leon Garcia,34,27.22245038,200020,Lisa Raymond,27
26.40657084,200697,Janette Husarova,159,25.14442163,200048,Elena Likhovtseva,25
24.10677618,200101,Jana Kandarr,62,25.58247776,200086,Magdalena Maleeva,21
21.27036277,200070,Anne Gaelle Sidot,30,25.31143053,200117,Kveta Peschke,33
21.66735113,200027,Magui Serna,39,28.50924025,200700,Silvia Farina Elia,74
24.28747433,200745,Andrea Glass,136,17.5523614,200120,Jelena Dokic,28
23.92334018,201319,Evelyn Fauth,208,27.51540041,200094,Barbara Rittner,105
25.32238193,200085,Ai Sugiyama,35,17.3963039,200079,Kim Clijsters,31
24.21355236,200063,Tatiana Panova,42,33.03764545,200097,Nathalie Tauziat,8
21.724846,200044,Denisa Chladkova,52,24.64065708,200032,Barbara Schett,22
23.21697467,200723,Iva Majoli,125,19.04175222,200108,Elena Dementieva,17
27.22245038,200020,Lisa Raymond,27,25.14442163,200048,Elena Likhovtseva,25
25.31143053,200117,Kveta Peschke,33,25.58247776,200086,Magdalena Maleeva,21
28.50924025,200700,Silvia Farina Elia,74,19.39767283,200113,Anna Kournikova,10
27.51540041,200094,Barbara Rittner,105,17.5523614,200120,Jelena Dokic,28
28.8678987,200017,Arantxa Sanchez Vicario,9,17.3963039,200079,Kim Clijsters,31
24.64065708,200032,Barbara Schett,22,33.03764545,200097,Nathalie Tauziat,8
19.04175222,200108,Elena Dementieva,17,25.14442163,200048,Elena Likhovtseva,25
25.58247776,200086,Magdalena Maleeva,21,19.39767283,200113,Anna Kournikova,10
17.5523614,200120,Jelena Dokic,28,17.3963039,200079,Kim Clijsters,31
33.03764545,200097,Nathalie Tauziat,8,25.14442163,200048,Elena Likhovtseva,25
19.39767283,200113,Anna Kournikova,10,17.3963039,200079,Kim Clijsters,31
25.14442163,200048,Elena Likhovtseva,25,17.3963039,200079,Kim Clijsters,31
24.98015058,200124,Anne Kremer,35,24.65982204,200100,Amanda Hopmans,88
23.22245038,200054,Sylvia Plischke,57,24.58316222,200032,Barbara Schett,25
22.73511294,200007,Silvija Talaja,22,21.66735113,200044,Denisa Chladkova,53
21.2128679,200070,Anne Gaelle Sidot,28,27.18685832,200006,Karina Habsudova,107
28.45174538,200700,Silvia Farina Elia,63,25.25393566,200117,Kveta Peschke,36
24.15605749,200063,Tatiana Panova,43,21.26488706,200065,Amelie Mauresmo,15
18.98425736,200108,Elena Dementieva,19,21.64271047,200072,Cara Black,40
27.95893224,200059,Ruxandra Dragomir Ilie,41,21.81793292,200098,Henrieta Nagyova,71
22.17932923,200114,Patricia Wartusch,85,28.46543463,200037,Sabine Appelmans,50
21.82067077,200067,Patty Schnyder,24,24.29568789,200107,Paola Suarez,42
23.15947981,200723,Iva Majoli,152,25.08692676,200048,Elena Likhovtseva,29
21.60985626,200027,Magui Serna,33,25.26488706,200085,Ai Sugiyama,32
24.65982204,200100,Amanda Hopmans,88,24.33675565,200128,Lindsay Davenport,2
21.66735113,200044,Denisa Chladkova,53,24.58316222,200032,Barbara Schett,25
27.18685832,200006,Karina Habsudova,107,32.98015058,200097,Nathalie Tauziat,7
21.26488706,200065,Amelie Mauresmo,15,25.25393566,200117,Kveta Peschke,36
21.64271047,200072,Cara Black,40,21.81793292,200098,Henrieta Nagyova,71
28.46543463,200037,Sabine Appelmans,50,24.64065708,200039,Chanda Rubin,14
24.29568789,200107,Paola Suarez,42,25.08692676,200048,Elena Likhovtseva,29
25.26488706,200085,Ai Sugiyama,32,20.31211499,200748,Venus Williams,3
24.58316222,200032,Barbara Schett,25,24.33675565,200128,Lindsay Davenport,2
32.98015058,200097,Nathalie Tauziat,7,25.25393566,200117,Kveta Peschke,36
21.81793292,200098,Henrieta Nagyova,71,24.64065708,200039,Chanda Rubin,14
25.08692676,200048,Elena Likhovtseva,29,20.31211499,200748,Venus Williams,3
25.25393566,200117,Kveta Peschke,36,24.33675565,200128,Lindsay Davenport,2
24.64065708,200039,Chanda Rubin,14,20.31211499,200748,Venus Williams,3
20.31211499,200748,Venus Williams,3,24.33675565,200128,Lindsay Davenport,2
29.908282,200112,Julie Halard Decugis,14,24.46817248,200039,Chanda Rubin,19
20.52019165,200123,Marlene Weingartner,119,27.88227242,200041,Amy Frazier,20
24.41067762,200032,Barbara Schett,18,28.63791923,200017,Arantxa Sanchez Vicario,10
22.56262834,200007,Silvija Talaja,27,19.6440794,200083,Alexandra Stevenson,87
21.43737166,200027,Magui Serna,29,23.20602327,200009,Tamarine Tanasugarn,50
27.78644764,200059,Ruxandra Dragomir Ilie,28,18.86379192,200033,Serena Williams,7
32.80766598,200097,Nathalie Tauziat,8,17.41546886,201083,Daja Bedanova,113
18.41478439,200002,Mirjana Lucic,141,26.99247091,200020,Lisa Raymond,24
21.45927447,200109,Nathalie Dechy,22,18.81177276,200108,Elena Dementieva,32
24.91444216,200048,Elena Likhovtseva,23,28.3449692,200016,Sandrine Testud,11
23.9835729,200063,Tatiana Panova,43,27.18685832,200080,Dominique Monami,16
25.09240246,200085,Ai Sugiyama,21,21.0403833,200070,Anne Gaelle Sidot,25
24.46817248,200039,Chanda Rubin,19,19.85215606,200001,Martina Hingis,1
28.63791923,200017,Arantxa Sanchez Vicario,10,27.88227242,200041,Amy Frazier,20
19.6440794,200083,Alexandra Stevenson,87,28.30937714,200049,Conchita Martinez,6
23.20602327,200009,Tamarine Tanasugarn,50,18.86379192,200033,Serena Williams,7
17.41546886,201083,Daja Bedanova,113,26.99247091,200020,Lisa Raymond,24
23.35934292,200062,Kristina Brandi,34,18.81177276,200108,Elena Dementieva,32
27.18685832,200080,Dominique Monami,16,28.3449692,200016,Sandrine Testud,11
21.0403833,200070,Anne Gaelle Sidot,25,24.16427105,200128,Lindsay Davenport,2
27.88227242,200041,Amy Frazier,20,19.85215606,200001,Martina Hingis,1
28.30937714,200049,Conchita Martinez,6,18.86379192,200033,Serena Williams,7
26.99247091,200020,Lisa Raymond,24,18.81177276,200108,Elena Dementieva,32
28.3449692,200016,Sandrine Testud,11,24.16427105,200128,Lindsay Davenport,2
19.85215606,200001,Martina Hingis,1,18.86379192,200033,Serena Williams,7
18.81177276,200108,Elena Dementieva,32,24.16427105,200128,Lindsay Davenport,2
24.16427105,200128,Lindsay Davenport,2,18.86379192,200033,Serena Williams,7
17.35523614,200043,Virginie Razzano,203,17.4072553,201290,Daniela Hantuchova,136
25.25941136,200084,Asa Svensson,50,27.40041068,200094,Barbara Rittner,132
26.01779603,200066,Cristina Torrens Valero,81,18.29979466,200003,Justine Henin,47
19.20328542,200056,Jelena Kostanic Tosic,102,24.47364819,200077,Jennifer Capriati,18
27.92881588,200057,Erika De Lone,90,22.86379192,200035,Maria Sanchez Lorenzo,103
24.19438741,200022,Emmanuelle Gagliardi,84,25.53593429,200053,Lubomira Bacheva,73
22.66392882,201080,Louise Latimer,131,21.15537303,200070,Anne Gaelle Sidot,33
25.29774127,200706,Catalina Cristea,108,25.46748802,200086,Magdalena Maleeva,35
19.75906913,200083,Alexandra Stevenson,80,19.8275154,201292,Martina Sucha,139
22.48049281,200093,Amelie Cocheteux,126,26.82272416,200019,Alexandra Fusai,159
19.60301164,200766,Jennifer Hopkins,98,21.76317591,200067,Patty Schnyder,25
21.60985626,200044,Denisa Chladkova,51,17.28131417,200079,Kim Clijsters,29
21.69199179,201284,Tatiana Poutchek,128,17.08145106,201380,Claudine Schaul,525
23.27994524,200714,Yvette Basting,124,18.28062971,200069,Nadia Petrova,52
32.92265572,200097,Nathalie Tauziat,7,17.4072553,201290,Daniela Hantuchova,136
18.29979466,200003,Justine Henin,47,27.40041068,200094,Barbara Rittner,132
22.86379192,200035,Maria Sanchez Lorenzo,103,24.47364819,200077,Jennifer Capriati,18
25.53593429,200053,Lubomira Bacheva,73,21.15537303,200070,Anne Gaelle Sidot,33
19.8275154,201292,Martina Sucha,139,25.46748802,200086,Magdalena Maleeva,35
26.82272416,200019,Alexandra Fusai,159,21.76317591,200067,Patty Schnyder,25
17.08145106,201380,Claudine Schaul,525,17.28131417,200079,Kim Clijsters,29
18.28062971,200069,Nadia Petrova,52,19.28268309,200113,Anna Kournikova,13
17.4072553,201290,Daniela Hantuchova,136,27.40041068,200094,Barbara Rittner,132
21.15537303,200070,Anne Gaelle Sidot,33,24.47364819,200077,Jennifer Capriati,18
21.76317591,200067,Patty Schnyder,25,25.46748802,200086,Magdalena Maleeva,35
17.28131417,200079,Kim Clijsters,29,19.28268309,200113,Anna Kournikova,13
27.40041068,200094,Barbara Rittner,132,24.47364819,200077,Jennifer Capriati,18
19.28268309,200113,Anna Kournikova,13,25.46748802,200086,Magdalena Maleeva,35
25.46748802,200086,Magdalena Maleeva,35,24.47364819,200077,Jennifer Capriati,18
26.36824093,200697,Janette Husarova,185,25.27310062,200117,Kveta Peschke,36
22.75427789,200007,Silvija Talaja,23,28.47091034,200700,Silvia Farina Elia,67
27.97809719,200059,Ruxandra Dragomir Ilie,41,19.00342231,200108,Elena Dementieva,19
16.46543463,200111,Lina Krasnoroutskaya,113,25.54414784,200086,Magdalena Maleeva,25
21.76865161,201284,Tatiana Poutchek,103,27.18412047,200020,Lisa Raymond,22
17.51403149,200120,Jelena Dokic,29,21.28405202,200065,Amelie Mauresmo,16
30.09993155,200112,Julie Halard Decugis,17,24.17522245,200063,Tatiana Panova,48
16.74743326,202085,Galina Fokina,365,24.31485284,200107,Paola Suarez,43
25.10609172,200048,Elena Likhovtseva,30,24.60232717,200032,Barbara Schett,21
21.62902122,200027,Magui Serna,37,21.83983573,200067,Patty Schnyder,26
28.48459959,200037,Sabine Appelmans,45,25.28405202,200085,Ai Sugiyama,32
25.27310062,200117,Kveta Peschke,36,20.04380561,200001,Martina Hingis,1
28.47091034,200700,Silvia Farina Elia,67,19.00342231,200108,Elena Dementieva,19
