player_id,first_name,last_name,hand,country_code
210832,Sofia,Kelbert,R,BRA
210833,Karina,Saeri Ono,U,BRA
210834,Fatima Zohra,Boukezzi,U,ALG
210835,Isabel,Steger,U,ITA
210836,Hania,Bouakel,R,ALG
210837,Doria,Khetib,U,ALG
210838,Imane,Toubal,U,ALG
210839,Emy,Damiani,R,ITA
210840,Kate,Vialle,L,USA
210841,Courtney,Spafford,U,USA
210842,Molly,Okoniewski,U,USA
210843,Stephanie,Nauta,R,USA
210844,Alexandra M,Haney,U,USA
210845,Sanaa,Benkaddour,U,ALG
210846,Ladina,Soler,U,SUI
210847,Miriana,Tona,U,ITA
210848,Valeria,Prosperi,U,ITA
210849,Hui I,Huang,U,TPE
210850,Devi,Hasan,R,INA
210851,Olga,Arevalo,U,MEX
210852,Yvonne Elizabeth,Tirado Tejeda,U,MEX
210853,Aleksandra,Mally,R,USA
210854,Jeannette,Moesgen,U,MEX
210855,Erin,Paul,R,USA
210856,Ana Fernanda,Loaiza Esquivias,U,MEX
210857,Gabriela,Valdes Garcia,U,MEX
210858,Regina,Lopez Ley,U,MEX
210859,Ana Beatriz,Balderas,U,MEX
210860,Jessica,Wacnik,U,USA
210861,Gabriela,Anzola,R,VEN
210862,Viviana,Tedino Morandi,U,VEN
210863,Valentina,Beccaria,U,ITA
210864,Sofia,Garcia Morales,U,ESP
210865,Marie,Temin,R,FRA
210866,Claudia,Sanchez Gonzalez,U,ESP
210867,Marijana,Vlahinic,R,CRO
210868,Nikolina Marija,Turudic,U,CRO
210869,Francesca,Gariglio,U,ITA
210870,Natalia,Siedliska,U,POL
210871,Steffi,Carruthers,R,SAM
210872,Yoo Ri,Song,U,KOR
210873,Hyun Jung,Kim,U,KOR
210874,Carmene,Dotto,U,BRA
210875,Isadora Borges,Zwetsch,U,BRA
210876,Bolzan,Ana Paula,U,BRA
210877,Suellen,Abel,U,BRA
210878,Adriana,Silva,U,POR
210879,Louise,Johansson,R,SWE
210880,Borislava,Botusharova,R,BUL
210881,Denise,Konig,U,GER
210882,Sara,Boevska,R,BUL
210883,Anna,Momot,R,UKR
210884,Melisa,Martinov,U,MDA
210885,Dina,El Harazi,R,EGY
210886,Mayar,Sherif,U,EGY
210887,Diana,Bogoliy,R,UKR
210888,Kanika,Vaidya,R,IND
210889,Janina,Mistecky,R,GER
210890,Sayali,Bhilare,U,IND
210891,Pattaraporn,Salirathavibhaga,U,THA
210892,Apichaya,Runglerdkriangkrai,R,THA
210893,Jitsupang,Samrej,U,THA
210894,Leciane,Comparin Da Silva,R,BRA
210895,Tessa,Breve,R,NED
210896,Aziza,Berriri,R,TUN
210897,Martha Paola,Sanchez Merigo,U,MEX
210898,Sarai,Flores Diaz,U,MEX
210899,Daria,Sharapova,U,BLR
210900,Alejandra,Hernandez Medel,U,MEX
210901,Samira,Radjaa,L,ALG
210902,Spencer,Liang,U,USA
210903,Anik,Cepeda,U,USA
210904,Maria,Limanskaya,U,RUS
210905,Marta,Dallosso,U,ITA
210906,Carla,Tur Mari,U,ESP
210907,Laura,Ubeda Lopez,R,ESP
210908,Claudia,Herrero Garcia Honorato,U,ESP
210909,Daniela,Vanko,R,CAN
210910,Laura,Cardone,U,BRA
210911,Marie,Decamps,R,BRA
210912,Petra,Remedio,U,POR
210913,Ana Filipa,Santos,R,POR
210914,Claudia,Gaspar,R,POR
210915,Rita,Oliveira,R,POR
210916,Hyejin,Lee,U,KOR
210917,Ye Ji,Mun,U,KOR
210918,Na Hee,Lee,U,KOR
210919,Bitna,Lee,U,KOR
210920,Kerrie,Cartwright,R,BAH
210921,Ana M,Sanchez,R,COL
210922,Paula,Sanchez,U,COL
210923,Mariajose,Cardona,U,COL
210924,Ke Hsin,Chen,U,TPE
210925,Hsin Ting,Tsai,U,TPE
210926,Pei Chi,Lee,U,TPE
210927,Yu Chu,Juan,U,TPE
210928,Yoko,Nagai,U,JPN
210929,Fang Chi,Tsao,U,TPE
210930,Chia Hsien,Yang,U,TPE
210931,Ching Wen,Hsu,R,TPE
210932,Marjorie,Wladimirski,R,BRA
210933,Gislaine,Conceicao Farias,U,BRA
210934,Emily,Da Silva Chang,U,BRA
210935,Dinara,Khalilova,U,RUS
210936,Khwanthiti,Banthao,U,THA
210937,Siriyakorn,Makpoon,U,THA
210938,Natnicha,Ruangsumrej,R,THA
210939,Ilona,Golynker,U,ISR
210940,Daniela,Vita,U,ISR
210941,Dafna,Peleg,U,ISR
210942,Ariel,Sulimany,R,ISR
210943,Hila,Mizrahi,U,ISR
210944,Lee,Levy,U,ISR
210945,Ivana,Kubickova,U,CZE
210946,Martina,Biollo,U,ITA
210947,Ferny,Angeles Paz,R,PER
210948,Claudia,Mercado,L,PER
210949,Angie,Torres,U,COL
210950,Sindy,Cespedes,R,COL
210951,Marian Jade,Capadocia,R,PHI
210952,Marinel,Rudas,R,PHI
210953,Tamitha,Nguyen,U,PHI
210954,Camila,San Martin,R,ARG
210955,Georgia,Craven,R,GBR
210956,Nela,Platkova,R,CZE
210957,Cornelia,Lister,U,SWE
210958,Alexandra,Perper,R,MDA
210959,Karyna,Alesha,R,BLR
210960,Valeryia,Kulikouskaya,R,BLR
210961,Yauheniya,Shapaval,R,BLR
210962,Valentina,Gemini,U,ITA
210963,Helene,Meuleman,U,BEL
210964,Ludivine,Choisel,U,FRA
210965,Eliana Maria,Lopez Pappalardo,U,PAR
210966,Camila,Acuna,R,PAR
210967,Antonella,Galeano,U,PAR
210968,Natalia,Escobar,R,PAR
210969,Cecilia,Barrionuevo,U,ARG
210970,Estefania Julieta,Valli,R,ARG
210971,Soledad,Blanco,U,ARG
210972,Vanesa Rut,Ansotegui,R,ARG
210973,Ireen,Kuipers,U,NED
210974,Charlotte,Koning,U,NED
210975,Aina,Morey Juan,U,ESP
210976,Linda,Dubska,U,CZE
210977,Diana,Tokar,R,UKR
210978,Angeles,De Los Rios,R,PAR
210979,Melissa,Ullrich,U,ECU
210980,Marines,Holguin,U,ECU
210981,Claudia Irene,Ponton Caamano,U,ECU
210982,Alejandra,Barragan,L,ECU
210983,Dhanielly,Quevedo,R,VEN
210984,Maria Emilia,Ponton Caamano,U,ECU
210985,Amonica,Arcos,U,ECU
210986,Rebecca,Andrade,L,BRA
210987,Maria Del,Prados Cid,U,ESP
210988,Vasundara,Raju,R,IND
210989,Agustina,Valenzuela,U,CHI
210990,Pascalle,Thenoux Acuna,U,CHI
210991,Colomba,Di Filippo,R,CHI
210992,Magdalena,Sekrecka,U,POL
210993,Ivania,Martinich,U,CHI
210994,Magdalena,Cordero,U,CHI
210995,Elisabet,Strand,U,SWE
210996,Tanja,Grzan,R,CRO
210997,Sofia,Sabljarevic,R,SRB
210998,Simone,Vranov Brown,R,USA
210999,Claudia Lazara,Magarino Lopez,U,CUB
211000,Melanie Isabella,Diaz Padron,U,CUB
211001,Yenise,Machado,U,CUB
211002,Yusleydis,Smith Dias,U,CUB
211003,Yisel,Nodarse Darvois,U,CUB
211004,Ashley,Neumann,R,CAN
211005,Fernanda,Rodriguez Navarro,U,CUB
211006,Macarena,Olivares Lopez,R,CHI
211007,Sung Ah,Park,R,KOR
211008,Se Hyun,Kim,U,KOR
211009,Jung Eun,Nam,U,KOR
211010,Da Un,Lee,U,KOR
211011,Emma,Marti,U,USA
211012,Eva,Paalma,R,EST
211013,Dana,Ihsanova,R,EST
211014,Tatjana,Vorobjova,R,EST
211015,Marina,Margulis,U,RUS
211016,Sophie,Blom,L,NED
211017,Maria,Pujol Serra,U,ESP
211018,Laura,Tanfin,U,FRA
211019,Audrey,Albie,R,FRA
211020,Solene,Guyomard,U,FRA
211021,Lea,Tholey,L,FRA
211022,Denise,Maxl,U,AUT
211023,Purnima,Shakaalya,R,IND
211024,Cristina,Bejarano Jimenez,U,ESP
211025,Beatriz,Prieto Cabrera,U,ESP
211026,Daria,Gajos,R,GER
211027,Carmen,Smolka,U,GER
211028,Maria,Martinez Martinez,R,ESP
211029,Grace,Dixon,U,GBR
211030,Dominique,Covington,R,GBR
211031,Sarah Beth,Askew,L,GBR
211032,Pippa,Horn,R,GBR
211033,Natasha,Palha,U,IND
211034,Vilma Y,Gomez,U,COL
211035,Andrea,Ternera,R,COL
211036,Melissa,Minniti,U,USA
211037,Angelica,Sepulveda,U,COL
211038,Yuly Marcela,Tamayo,U,COL
211039,Daniela,Carrillo,R,COL
211040,Juliana,Pena,U,COL
211041,Ana Marcela,Rengifo Caracas,U,COL
211042,Juliana Jose,Parra Gomez,U,COL
211043,Maria Paulina,Perez Garcia,R,COL
211044,Paula Andrea,Perez Garcia,R,COL
211045,Camila,Franco,R,ARG
211046,Natalla,Khaniejo,U,IND
211047,Jasmine Kaur,Bajaj,R,IND
211048,Ambika,Pande,R,IND
211049,Sri Vaishnavi,Peddi Reddy,U,IND
211050,Yoshiko,Koizumi,U,JPN
211051,Kanako,Ootsuka,U,JPN
211052,Zorayma,Arreola,U,MEX
211053,Maritza,Hernandez,U,MEX
211054,Marcela,Jimenez Ramos,U,MEX
211055,Paula,Montoya,U,VEN
211056,Veronica,Lacerda,U,BRA
211057,Mayna,Andrade,U,BRA
211058,Benedetta,Fasciani,R,ITA
211059,Giorgia,Pinto,U,ITA
211060,Andreea,Istrate,L,ROU
211061,Gizem Melisa,Ates,U,TUR
211062,Selenay,Heper,R,TUR
211063,Valeriya,Strakhova,U,UKR
211064,Hannah,Nagel,R,GER
211065,Charlotte,Van Der Meij,U,NED
211066,Martina,Santoni,U,ITA
211067,Blaga,Delic,R,CRO
211068,Neda,Koprcina,U,CRO
211069,Zhamilia,Duisheeva,R,KGZ
211070,Sharon Sanchana,Paul,U,IND
211071,Aleksandra,Trifunovic,U,SWE
211072,Emily,Madill,R,IRL
211073,Natalie,Syme,U,GBR
211074,Alice,Keddie,U,GBR
211075,Lucie,Chrastecka,R,CZE
211076,Risako,Sugihara,R,JPN
211077,Divija,Mandava,U,IND
211078,Sahan,Shetty,R,IND
211079,Smriti,Joon,R,IND
211080,Sai Samhitha,Chamarthi,R,IND
211081,Mariia,Tcakanian,U,RUS
211082,Vaniya,Dangwal,R,IND
211083,Anushka,Bhargava,R,IND
211084,Angelina,Salihbaeva,R,UZB
211085,Sofia,Hager,U,SWE
211086,Lisa,Andersson,U,SWE
211087,Megha,Sehrawat,R,IND
211088,Jiayuan,Xue,U,CHN
211089,Carol,Augustine Benito,L,ESP
211090,Johanna,Skoglund,U,SWE
211091,Tamara,Pichkhadze,R,RUS
211092,Alina,Kuzmenkova,R,RUS
211093,Tina,Jiang,U,USA
211094,Julia,Elbaba,U,USA
211095,Bernarda,Pera,L,CRO
211096,Alina,Ageichik,R,BLR
211097,Mojca,Fijavz,U,SLO
211098,Cristina,Ene,R,ROU
211099,Nicoleta Catalina,Dascalu,R,ROU
211100,Ioana,Ducu,R,ROU
211101,Ines Miren,De Pablo,L,ESP
211102,Rachael,Reed,R,USA
211103,Shelby,Talcott,U,USA
211104,Sara,Sussarello,R,ITA
211105,Akvile,Parazinskaite,U,LTU
211106,Aysenur,Durmus,U,TUR
211107,Katie,Boulter,R,GBR
211108,Miriam,Rosell Canudas,U,ESP
211109,Fernanda,Ferreira,U,BRA
211110,Ana Carolina,Sigaki,R,BRA
211111,Sofia,Baptista,U,POR
211112,Mafalda,Fernandes,U,POR
211113,Nicole,Cianci,U,POR
211114,Epiphany B,Turner,U,USA
211115,Kaitlin,Ray,U,USA
211116,Mariana,Gould,U,USA
211117,Hannah,King,L,USA
211118,Darya,Shulzhanok,R,BLR
211119,Angela,Lorenzo Garrido,R,ESP
211120,Marina,Marti Hernanz,U,ESP
211121,Anna,Montserrat Sanchez,L,ESP
211122,Charlotte,Roemer,R,ECU
211123,Alba,Escalona Perny,U,ESP
211124,Casey,Robinson,R,USA
211125,Helga Margret,Jeske,U,RSA
211126,Elaine,Van Zyl,U,RSA
211127,Janet,Koch,U,RSA
211128,Jeanna,Schmidt,R,RSA
211129,Shannon,Cox,R,RSA
211130,Zanmarie,Pienaar,L,RSA
211131,Simone Lindsay,Krog,U,RSA
211132,Emmerentia,Marx,U,RSA
211133,Theresa Alison,Van Zyl,U,RSA
211134,Jessica,Picas,U,RSA
211135,Amy,Olivier,R,RSA
211136,Mina,Matsuba,U,JPN
211137,Yukako,Noi,R,JPN
211138,Nataliya,Kotova,R,RUS
211139,Elisa,Celi,U,ITA
211140,Giulia,Riepe,U,GER
211141,Ana,Yrazusta Acosta,U,ESP
211142,Lara,Afonso Garcia,U,ESP
211143,Julie,Tringa,U,FRA
211144,Marie,Natroshvili,R,FRA
211145,Carmen,Pestano Hernandez,U,ESP
211146,Federica,Benitez Zafra,U,ESP
211147,Valeria,Muratori,R,ITA
211148,Jasmine,Paolini,U,ITA
211149,Deborah,Suarez,R,USA
211150,Agustina Elena,Otegui,U,ARG
211151,Camila,Aguirri,R,ARG
211152,Chu Chen,Chuen,U,TPE
211153,Ting Ya,Wang,R,TPE
211154,I Pei,Cheng,U,TPE
211155,Angelina,Klimova,U,GER
211156,Andrea,Murillo,U,ESP
211157,Andrea,Crespo De La Concepcion,U,ESP
211158,Charline,Braidy,R,FRA
211159,Nikki,Luttikhuis,R,NED
211160,Mandy,Wagemaker,R,NED
211161,Isabella,Capato Camargo,R,BRA
211162,Eloah,Lopes,R,BRA
211163,Bruna,Ponce,U,BRA
211164,Marcela,Costa Quintas,U,BRA
211165,Song Yee,You,U,KOR
211166,Chih Hsien,Chu,U,TPE
211167,Pei Chuan,Kao,U,TPE
211168,Nana,Miyakawa,R,AUS
211169,Rowie,Kouw,U,NED
211170,Nina Isabella,Scholten,U,GER
211171,Pleun,Burgmans,U,NED
211172,Lena,Lutzeier,R,GER
211173,Jessica,Lawrence,U,USA
211174,Kelsey,Laurente,U,USA
211175,Samantha,Lieb,U,USA
211176,Blair,Shankle,U,USA
211177,Kristina,Chasovskikh,L,RUS
211178,Martha V,Blakely,U,USA
211179,Amanda,Rodgers,L,USA
211180,Helena,Phillips,U,GBR
211181,Julia Mihaela,Moldovan,R,ROU
211182,Patricia,Lancranjan,U,ROU
211183,Jainy,Scheepens,U,NED
211184,Xue,Zhang,R,CHN
211185,Sarah,Mclean,U,USA
211186,Solomiya,Zinko,U,CAN
211187,Miku,Bando,U,JPN
211188,Anna,Bryukhova,R,RUS
211189,Emily,Mazzola,U,USA
211190,Philippa,Tepper,U,AUS
211191,Sally,Dischmann,R,GER
211192,Aikaterini,Stavroulaki,U,GRE
211193,Ksenia,Chimpoake,R,RUS
211194,Theresa,Kleinsteuber,U,GER
211195,Ioanna,Markesini,R,GRE
211196,Meropi,Parousi,U,GRE
211197,Angeliki,Kairi,R,GRE
211198,Konstantina,Adami,U,GRE
211199,Tarrannum,Handa,R,IND
211200,Eetee,Maheta,U,IND
211201,Paula,Insaurralde,U,ARG
211202,Sara,Gimenez,U,PAR
211203,Maayan,Sela,R,ISR
211204,Lee,Ben Or,R,ISR
211205,Emily,Gitman,U,ISR
211206,Cyntia Soledad,Gimenez,U,ARG
211207,Idhun,Safaati,R,INA
211208,Ho Ching,Wu,R,HKG
211209,Woyla,Waluyo,U,INA
211210,Tria Rizki,Amalia,U,INA
211211,Le,Ma,U,CHN
211212,Efriliya,Herlina,R,INA
211213,Hanemas,Pangestu,R,INA
211214,Diandra,Berliana,U,INA
211215,Konstantina,Lalaouni,U,GRE
211216,Cristiana,Ferrando,R,ITA
211217,Mariya,Sukhareva,R,RUS
211218,Stefania,Sismanidou,R,GRE
211219,Petra,Jurova,R,SVK
211220,Konstantina,Papaoikonomou,U,GRE
211221,Chiara,Quattrone,R,ITA
211222,Jamie,Loeb,U,USA
211223,Kelly,Callahan,U,USA
211224,Kristina,Kinarkina,U,RUS
211225,Quinn,Gleason,R,USA
211226,Anna,Veleva,U,BUL
211227,Lina,Gjorcheska,U,MKD
211228,Ivana,Kafedjiyska,R,AUS
211229,Tamari,Tskhakaia,R,GEO
211230,Victoria,Jorjoliani,U,GEO
211231,Vladyslava,Zanosiyenko,U,UKR
211232,Xi Wei,Cai,U,CHN
211233,Nadia Yahya Tear,Tjahjana,U,INA
211234,Deria,Nur Haliza,R,INA
211235,Puspa Ratih,Tri Oktavira,U,INA
211236,Marta,Stojanovic,R,SRB
211237,Sophia,Dzulynsky,U,USA
211238,Flavia,Porru,R,ITA
211239,Mariana,Ranzahuer Garcia Calderon,U,MEX
211240,Gabriela,Pintos,U,MEX
211241,Maria Regina,Espindola Mancera,U,MEX
211242,Catherine,Leduc,U,CAN
211243,Camila,Blanes,U,MEX
211244,Bethzabe,Magadan,U,MEX
211245,Danica,Milinkovicova,U,SVK
211246,Daniela,Schippers,U,GUA
211247,Michaela,Jasenakova,L,SVK
211248,Jessica,Cortes,U,MEX
211249,Viviana,Onorato,U,VEN
211250,Fanni,Varga,R,HUN
211251,Reka,Muller,U,HUN
211252,Tanisha,Rohira,R,IND
211253,Thanthita,Suetrong,U,THA
211254,Kotchamon,Kongkerd,U,THA
211255,Isabella,Dale,R,THA
211256,Trinidad Maria,Merdeni,U,ARG
211257,Maria Luz,Perlini,U,ARG
211258,Edith Ayelen,Monzon,R,ARG
211259,Wing Man,Lin,U,HKG
211260,Marie,Benoit,L,BEL
211261,Veronika,Bacikova,U,CZE
211262,Maya,Milosevic,U,AUS
211263,Rebecca,Pedrazzi,U,ITA
211264,Zeynep,Nalbantoglu,U,TUR
211265,Karolina,Vlachova,U,CZE
211266,Yulia,Kulikova,U,RUS
211267,Daniela,Ciobanu,R,MDA
211268,Laura,Enea,U,ROU
211269,Eudice Wong,Chong,U,HKG
211270,Camille,Giacalone,U,FRA
211271,Kamilia,Daya,R,MAR
211272,Maria,Ouazzani,U,MAR
211273,Valentina,Piccolo,U,ITA
211274,Justine,De Sutter,R,BEL
211275,Michelle,Werbrouck,R,BEL
211276,Sierra A,Ellison,U,USA
211277,Mckenzie,Thomas,U,USA
211278,Stacey,Lee,R,USA
211279,Harriet,Dart,R,GBR
211280,Sophie,Watts,U,GBR
211281,Dominika,Lackova,R,SVK
211282,Samantha,Koelliker,U,SUI
211283,Karoline,Kurz,U,AUT
211284,Ivana,Filipi,R,CRO
211285,Tayisiya,Morderger,L,GER
211286,Yulia,Zakharova,R,RUS
211287,Nanette,Nylund,R,FIN
211288,Mia Nicole,Eklund,L,FIN
211289,Courtney,Collins,R,USA
211290,Sybille,Gauvain,U,FRA
211291,Chiara,Trovi,R,ITA
211292,Nouha,Bazir,U,MAR
211293,Juliana,Silva De Carvalho,R,BRA
211294,Thaisa,Pereira,R,BRA
211295,Gabrielle,Zambotto Interlich,R,BRA
211296,Dea,Herdzelas,R,BIH
211297,Nerma,Caluk,U,BIH
211298,Nina,Nagode,R,SLO
211299,Karoline,Grieshofer,U,AUT
211300,Lisa,Wegmair,U,AUT
211301,Sarah,De Clercq,R,BEL
211302,Eugenie,Chapelle,U,BEL
211303,Deborah,Kerfs,R,BEL
211304,Madara,Straume,U,LAT
211305,Karolina,Rozenberg,R,RUS
211306,Agata,Borgman,R,POL
211307,Kasandra,Kozub,U,POL
211308,Nadiia,Baryshpolets,R,UKR
211309,Anna,Jeczmionka,U,POL
211310,Ingrid,Vojcinakova,U,SVK
211311,Elena,Pavolucci,U,ITA
211312,Ines,Carabetta,U,ITA
211313,Emma,Onila,R,CAN
211314,Andreea,Gradinaru Fometescu,U,ROU
211315,Alicia,Fernandez Galvez,U,ESP
211316,Jessika,Ponchet,U,FRA
211317,Olaya,Inclan Solis,U,ESP
211318,Giovanna,Fioretti,U,ITA
211319,Anna Maria,Levers,U,GER
211320,Lana,Groenvynck,U,BEL
211321,Klaartje,Liebens,R,BEL
211322,Jieke,Stroobant,U,BEL
211323,Natalia,Vajdova,U,SVK
211324,Antonia,Markuskova,U,SVK
211325,Susan,Darnel,U,FRA
211326,Katherine,Ip,R,HKG
211327,Karin,Conti,R,ITA
211328,Deborah,Chiesa,R,ITA
211329,Tena,Lukas,U,CRO
211330,Marlies,Szupper,U,AUT
211331,Denise,Scheiflinger,U,AUT
211332,Ivana,Kopsova,U,SVK
211333,Georgia,Brescia,R,ITA
211334,Charlotte,Klasen,U,GER
211335,Anastasiya,Zablotskaya,U,BLR
211336,Vinja,Lehmann,U,GER
211337,Tamara,Korpatsch,U,GER
211338,Katharina,Hering,R,GER
211339,Anja,Koell,U,AUT
211340,Aneta,Dvorakova,R,CZE
211341,Sarah,Finck,R,FRA
211342,Gabriela,Talaba,U,ROU
211343,Seraina,Jaeger,U,SUI
211344,Caroline,Uebelhoer,U,GER
211345,Alessia,Rossetti,U,SUI
211346,Jil Nora,Engelmann,R,GER
211347,Chiara,Volejnicek,U,SUI
211348,Gabriella Angelin,Alves,U,BRA
211349,Mami,Adachi,R,JPN
211350,Mako,Mizunuma,U,JPN
211351,Ayaka,Okuno,R,JPN
211352,Natasa,Vukovic,U,AUT
211353,Luciene,Sapienza Muro,U,BRA
211354,Sumara,Passos,U,BRA
211355,Blanca,Garcia,R,MEX
211356,Alejandra,Cisneros,U,MEX
211357,Yana,Erkeeva,U,RUS
211358,Laura,Oates,U,GBR
211359,Darina,Dobrovolski,U,ESP
211360,Martina,Furlanetto,U,ITA
211361,Sara,Castellano,U,ITA
211362,So Hee,Jung,U,KOR
211363,Sol Hee,Sim,R,KOR
211364,Mako,Irie,U,JPN
211365,Nozomi,Fujioka,U,JPN
211366,Sabrina,Xu,U,AUS
211367,Hikari,Yamamoto,L,JPN
211368,Judit,Vives Joan,L,ESP
211369,Pynar,Nergiz,U,TUR
211370,Rika,Yamamoto,R,JPN
211371,Tina,Bokhua,U,RUS
211372,Mariami,Kurasbediani,U,GEO
211373,Mariami,Gogelashvili,U,GEO
211374,Nino G,Sujashvili,U,GEO
211375,Babilina,Machaidze,U,GEO
211376,Sofia,Vaynberg,R,RUS
211377,Katharina,Blik,U,RUS
211378,Sveta,Kaladzko,U,BLR
211379,Nilay Gizem,Altay,U,TUR
211380,Hazal,Unlugenc,U,TUR
211381,Daria,Chernyshkova,U,RUS
211382,Caroline,Romeo,U,FRA
211383,Rosalia,Alda,U,USA
211384,Georgina,Fedosenkova,L,UKR
211385,Merve,Gulten,U,TUR
211386,Melis,Bayraktaroglu,U,TUR
211387,Yagmur,Akdemir,R,TUR
211388,Sydney,Campbell,U,USA
211389,Mia,King,U,USA
211390,Mari,Osaka,U,JPN
211391,Paula,Lopez,U,ARG
211392,Elizabeth,Arce,U,BOL
211393,Eliana,Antequera,U,BOL
211394,Daniela,Ruiz,R,BOL
211395,Gabrielle Olamide,Idera,R,FRA
211396,Ana,Madcur,U,ARG
211397,Carol Yubitza,Arnez  Mercado,R,BOL
211398,Grace,Cadona,R,AUS
211399,Katerina,Baka,R,GRE
211400,Maria Eleni,Charalampopoulou,R,GRE
211401,Eleni,Stamati,R,GRE
211402,Anastasia,Vasileiou,U,GRE
211403,Anastasia,Nikolaou,U,GRE
211404,Kristina,Samardzic,U,MNE
211405,Ena,Kajevic,R,CRO
211406,Gabriela,Pantuckova,R,CZE
211407,Dejana,Radanovic,U,SRB
211408,Kerstin,Peckl,U,AUT
211409,Marija Vera,Stankovic,U,SRB
211410,Antoaneta,Tzarvulkova,U,BUL
211411,Nina,Stojanovic,R,SRB
211412,Bojana,Marinkovic,U,SRB
211413,Teona,Tatishvili,U,GEO
211414,Seda,Vardanyan,U,ARM
211415,Mariami,Dolashvili,R,UKR
211416,Elena,Maltseva,R,RUS
211417,Mariami,Skhirtladze,U,GEO
211418,Ines,Fontanarosa,R,FRA
211419,Giulia,Guidetti,U,ITA
211420,Petra,Kubinova,R,CZE
211421,Adas,Luiza Ferrari,U,BRA
211422,Esen,Kokce,U,TUR
211423,Lenka,Kuncikova,U,CZE
211424,Hannah,Liljekvist,U,SWE
211425,Elif,Turgul,U,TUR
211426,Sadafmoh,Tolibova,U,BLR
211427,Violetta,Shatalova,R,BLR
211428,Elena,Golovnyova,U,BLR
211429,Nastassia,Rubel,R,BLR
211430,Ksenia,Kolesnikova,R,RUS
211431,Wallis,Vitis,U,FRA
211432,Eden,Silva,R,GBR
211433,Sofya,Malysheva,U,RUS
211434,Corina,Jaeger,U,SUI
211435,Kirstie,Pathumanun Hearn,R,THA
211436,Guzalhon,Nizamova,U,UZB
211437,Bhuvana,Kalva,R,IND
211438,Parminder,Kaur,R,IND
211439,Charlotte,Pearce,U,GBR
211440,Manya,Nagpal,R,IND
211441,Evelyne,Dom,R,BEL
211442,Daniela,Farfan,R,ARG
211443,Jihene,Benzeggouta,U,ALG
211444,Rayene Nour,Brahimi,R,ALG
211445,Nadine,Klug,U,AUT
211446,Louise,Boinay,U,SUI
211447,Yassamine,Boudjadi,U,ALG
211448,Shaddae,Findley,R,JAM
211449,Erin Kane,Rodriguez,U,USA
211450,Alina,Jane,R,BRA
211451,Laura,Gordon,U,USA
211452,Eva,Raszkiewicz,U,USA
211453,Fausthyara,Pietersz,U,AHO
211454,Anna,Smirnova,U,RUS
211455,Sabina Elena,Preda,U,ROU
211456,Julia,Terziyska,R,BUL
211457,Arantxa,Sanchez,L,COL
211458,Camila,Valencia,U,COL
211459,Salma,Cabrera,U,COL
211460,Daniela,Pedraza Novak,U,COL
211461,Maria Paula,Medina Blanco,R,COL
211462,Claudia Marcela,Silva Aragon,U,COL
211463,Paula Andrea,Puentes Jimenez,R,COL
211464,Naomi,Totka,L,HUN
211465,Anastassiya,Bessarab,U,KAZ
211466,Anna,Sokiran,U,RUS
211467,Alena,Karpova,U,RUS
211468,Ekaterina,Popova,U,RUS
211469,Daria,Glushich,U,RUS
211470,Gulnaz,Dokey,U,KAZ
211471,Yuliya,Latokhina,U,KAZ
211472,Oleksandra,Korashvili,R,UKR
211473,Dinara,Imazhanova,U,KAZ
211474,Yekaterina,Gubanova,U,KAZ
211475,Polina,Lyuksheva,U,RUS
211476,Victoria,Vorontsova,R,RUS
211477,Tiffany,William,R,GBR
211478,Francesca,Mancini,U,ITA
211479,Paula,Rodriguez,U,COL
211480,Susana,Florez,U,COL
211481,Elizabeth,Means,U,USA
211482,Samantha,Palacio,U,COL
211483,Sarah,Means,U,USA
211484,Lou,Adler,U,FRA
211485,Elodie,Busson,U,FRA
211486,Manon,Peral,U,FRA
211487,Elyse,Steiner,U,USA
211488,Leslie,Soto,U,CHI
211489,Maria Agustina,De Carli,R,ARG
211490,Manuela Luz,Molesini,R,ARG
211491,Maika Jae,Tanpoco,R,PHI
211492,Laura,Roig Tortajada,U,ESP
211493,Laura,Gibanel Velasco,U,ESP
211494,Namita,Bal,U,IND
211495,Helen,Ploskina,R,UKR
211496,Saadgi,Rajani,U,IND
211497,Nikita,Deshmukh,R,IND
211498,Chinenye Ndidi,Izuogu,R,NGR
211499,Verusa,Dias,U,BRA
211500,Amanda,Belgini Franchi,U,BRA
211501,Gleici,Silva Do Espirito Santo,U,BRA
211502,Michele Ayomide,Idera,R,FRA
211503,Juliana,Goncalves,U,BRA
211504,Juliana Rocha,Cardoso,U,BRA
211505,Aziza,Bhiri,U,TUN
211506,Sabrina,Kierberg,U,USA
211507,Isabella,Catelani,U,BRA
211508,Josephine,Boualem,U,ESP
211509,Sabrina,Rodriguez,R,ECU
211510,Rafaela,Gomez,U,ECU
211511,Sofia,Rojas,U,ECU
211512,Daniela Estefania,Rosado Vega,U,ECU
211513,Anita,Perez Flor,U,ECU
211514,Andrea,Tomassone,R,VEN
211515,Daniela,Lozano,U,COL
211516,Alyssa,Fuentes,R,BAR
211517,Andree,Sime,U,GUD
211518,Victoria,Zukowski,R,POL
211519,Wendy Qi Wen,Zhang,U,CAN
211520,Sabrina,Federici,U,GBR
211521,Julia,Browne,U,USA
211522,Rosalie,Willig,U,GER
211523,Loes,Janssen,U,NED
211524,Ulyana,Ayzatulina,R,RUS
211525,Ivana,Vukovic,R,CRO
